id,route,Timestamp,recovery_band,seconds_since_distraction_end,future_event,future_risk_score,hr,hr_available,hr_delta_10s,hr_slope_10s,hr_slope_change_10s,hr_burden_plus3_recent10,hr_deviation_local
0A04,P2,2025-07-11 12:41:32+00:00,CONTROL_PRE,,0,0.0,60.0,1.0,1.1999999999999957,-0.10303030303030407,-0.04848484848485277,0.4,2.0
0A04,P2,2025-07-11 12:41:37+00:00,CONTROL_PRE,,0,0.0,59.0,1.0,-0.3999999999999986,-0.2545454545454544,-0.5333333333333352,0.1,1.0
0A04,P2,2025-07-11 12:41:42+00:00,CONTROL_PRE,,0,0.0,59.0,1.0,-1.8999999999999986,-0.14545454545454084,-0.04242424242423677,0.0,1.0
0A04,P2,2025-07-11 12:42:12+00:00,CONTROL_PRE,,0,0.0,59.0,1.0,0.7999999999999972,0.12727272727272806,0.21818181818181787,0.0,1.0
0A04,P2,2025-07-11 12:42:22+00:00,CONTROL_PRE,,0,0.0,60.0,1.0,0.4000000000000057,0.1272727272727295,1.4432899320127035e-15,0.0,2.0
0A04,P2,2025-07-11 12:42:27+00:00,CONTROL_PRE,,0,0.0,61.0,1.0,0.8999999999999986,0.1454545454545443,0.17575757575757528,0.0,3.0
0A04,P2,2025-07-11 12:43:07+00:00,CONTROL_PRE,,0,0.0,61.0,1.0,-1.5,0.31515151515151496,0.4424242424242407,0.0,3.0
0A04,P2,2025-07-11 12:43:12+00:00,CONTROL_PRE,,0,0.0,61.0,1.0,1.1999999999999957,0.2787878787878801,0.6666666666666674,0.0,3.0
0A04,P2,2025-07-11 12:43:17+00:00,CONTROL_PRE,,0,0.0,62.0,1.0,2.0,0.02424242424242299,-0.29090909090909195,0.1,4.0
0A04,P2,2025-07-11 12:43:22+00:00,CONTROL_PRE,,0,0.0,61.0,1.0,1.1000000000000014,0.1030303030303046,-0.1757575757575755,0.4,3.0
0A04,P2,2025-07-11 12:43:37+00:00,CONTROL_PRE,,0,0.0,57.0,1.0,-3.3999999999999986,-0.09696969696969525,0.49696969696969706,0.0,-1.0
0A04,P2,2025-07-11 12:43:42+00:00,CONTROL_PRE,,0,0.0,57.0,1.0,-1.2999999999999972,-3.735669112657809e-18,0.4060606060606056,0.0,-1.0
0A04,P2,2025-07-11 12:43:47+00:00,CONTROL_PRE,,0,0.0,58.0,1.0,0.29999999999999716,0.1515151515151513,0.24848484848484653,0.0,0.0
0B04,P1,2025-07-11 13:26:28+00:00,CONTROL_PRE,,0,0.0,72.0,1.0,-1.2000000000000028,-0.5393939393939382,-0.6545454545454551,0.0,-4.0
0B04,P1,2025-07-11 13:26:33+00:00,CONTROL_PRE,,0,0.0,73.0,1.0,-2.8999999999999915,-0.15151515151514947,-0.07878787878788014,0.0,-3.0
0B04,P1,2025-07-11 13:26:38+00:00,CONTROL_PRE,,0,0.0,75.0,1.0,-0.19999999999998863,0.36969696969697385,0.9090909090909121,0.0,-1.0
0B04,P1,2025-07-11 13:26:53+00:00,CONTROL_PRE,,0,0.0,76.0,1.0,0.8999999999999915,-0.5030303030303023,-0.6484848484848484,0.0,0.5
0B04,P1,2025-07-11 13:26:58+00:00,CONTROL_PRE,,0,0.0,79.0,1.0,-0.29999999999999716,0.6424242424242393,0.32121212121211673,0.0,3.0
0B04,P1,2025-07-11 13:27:28+00:00,CONTROL_PRE,,0,0.0,75.0,1.0,1.2999999999999972,0.21818181818181664,0.09090909090908522,0.0,0.0
0B04,P1,2025-07-11 13:27:33+00:00,CONTROL_PRE,,0,0.0,77.0,1.0,2.4000000000000057,0.43030303030303113,0.4363636363636324,0.0,1.5
0B04,P1,2025-07-11 13:27:43+00:00,CONTROL_PRE,,0,0.0,74.0,1.0,0.20000000000000284,-0.3939393939393907,-0.8242424242424218,0.0,-2.0
0B04,P1,2025-07-11 13:28:03+00:00,CONTROL_PRE,,0,0.0,79.0,1.0,3.1000000000000085,0.2848484848484892,0.04242424242424889,0.0,3.0
0B04,P1,2025-07-11 13:28:08+00:00,CONTROL_PRE,,0,0.0,72.0,1.0,0.6000000000000085,-0.7090909090909068,-1.0909090909090908,0.0,-4.0
0B04,P1,2025-07-11 13:28:38+00:00,CONTROL_PRE,,0,0.0,75.0,1.0,0.20000000000000284,0.22424242424242524,0.2545454545454519,0.0,0.0
0B04,P1,2025-07-11 13:28:43+00:00,CONTROL_PRE,,0,0.0,76.0,1.0,1.7000000000000028,0.35151515151515395,0.3696969696969711,0.0,1.0
0B04,P1,2025-07-11 13:29:08+00:00,CONTROL_PRE,,0,0.0,76.0,1.0,0.20000000000000284,-0.04242424242424264,-0.02424242424242815,0.0,1.0
0B04,P1,2025-07-11 13:29:33+00:00,CONTROL_PRE,,0,0.0,79.0,1.0,0.29999999999999716,0.21818181818181698,0.7818181818181797,0.1,4.0
0B04,P1,2025-07-11 13:29:38+00:00,CONTROL_PRE,,0,0.0,82.0,1.0,3.5999999999999943,0.6606060606060602,0.49696969696969506,0.6,7.0
0B04,P1,2025-07-11 13:29:58+00:00,CONTROL_PRE,,0,0.0,74.0,1.0,-1.5999999999999943,0.3818181818181843,2.036363636363638,0.0,-1.0
0B04,P1,2025-07-11 13:30:03+00:00,CONTROL_PRE,,0,0.0,76.0,1.0,3.700000000000003,0.3212121212121215,-0.06666666666666754,0.0,1.0
0B04,P1,2025-07-11 13:30:08+00:00,CONTROL_PRE,,0,0.0,79.0,1.0,3.5,0.37575757575757646,-0.0060606060606078205,0.1,4.0
0B04,P1,2025-07-11 13:30:13+00:00,CONTROL_PRE,,0,0.0,79.0,1.0,3.5,0.3999999999999992,0.07878787878787769,0.6,4.0
0B04,P1,2025-07-11 13:30:18+00:00,CONTROL_PRE,,0,0.0,76.0,1.0,2.799999999999997,-0.10909090909090811,-0.4848484848484846,0.9,1.0
0B04,P1,2025-07-11 13:30:23+00:00,CONTROL_PRE,,0,0.0,74.0,1.0,-1.2000000000000028,-0.8242424242424254,-1.2242424242424246,0.4,-1.0
0B04,P2,2025-07-11 13:39:09+00:00,CONTROL_PRE,,0,0.0,72.0,1.0,0.30000000000001137,-0.006060606060609447,-0.18787878787879114,0.0,-1.0
0B04,P2,2025-07-11 13:39:34+00:00,CONTROL_PRE,,0,0.0,72.0,1.0,0.8000000000000114,0.006060606060611544,-0.2545454545454499,0.0,0.0
0B04,P2,2025-07-11 13:39:39+00:00,CONTROL_PRE,,0,0.0,71.0,1.0,-0.29999999999999716,-0.0666666666666642,-0.11515151515151373,0.0,-1.0
0B04,P2,2025-07-11 13:39:59+00:00,CONTROL_PRE,,0,0.0,75.0,1.0,-0.20000000000000284,-0.21818181818181795,-0.6060606060606054,0.0,3.0
0B04,P2,2025-07-11 13:40:04+00:00,CONTROL_PRE,,0,0.0,75.0,1.0,-0.10000000000000853,0.7757575757575771,0.8666666666666686,0.3,3.0
0B04,P2,2025-07-11 13:40:14+00:00,CONTROL_PRE,,0,0.0,72.0,1.0,-0.19999999999998863,-0.2545454545454502,-1.0303030303030272,0.0,-1.0
0B04,P2,2025-07-11 13:40:34+00:00,CONTROL_PRE,,0,0.0,77.0,1.0,5.099999999999994,0.11515151515151766,-0.23636363636363356,0.9,4.0
0B04,P2,2025-07-11 13:40:39+00:00,CONTROL_PRE,,0,0.0,74.0,1.0,0.4000000000000057,-0.7333333333333354,-1.6121212121212143,0.5,1.0
0B04,P2,2025-07-11 13:40:44+00:00,CONTROL_PRE,,0,0.0,73.0,1.0,-4.599999999999994,-0.3696969696969728,-0.48484848484849047,0.0,0.0
0B04,P2,2025-07-11 13:40:49+00:00,CONTROL_PRE,,0,0.0,73.0,1.0,-3.4000000000000057,0.018181818181818972,0.7515151515151544,0.0,0.0
0B04,P2,2025-07-11 13:40:59+00:00,CONTROL_PRE,,0,0.0,78.0,1.0,3.8000000000000114,0.46666666666666484,0.4484848484848459,0.6,5.0
0B04,P2,2025-07-11 13:41:09+00:00,CONTROL_PRE,,1,3.0,74.0,1.0,-1.2000000000000028,-0.6242424242424205,-1.0909090909090853,0.4,1.0
0B04,P2,2025-07-11 13:41:14+00:00,CONTROL_PRE,,1,3.0,74.0,1.0,-3.799999999999997,1.505868651488114e-15,0.24242424242424213,0.0,1.0
0B04,P2,2025-07-11 13:41:19+00:00,CONTROL_PRE,,0,0.0,72.0,1.0,-2.9000000000000057,-0.37575757575757446,0.24848484848484603,0.0,-1.0
0B04,P2,2025-07-11 13:41:49+00:00,CONTROL_PRE,,0,0.0,75.0,1.0,-0.20000000000000284,0.2727272727272746,0.5090909090909115,0.0,2.0
0B04,P2,2025-07-11 13:41:54+00:00,CONTROL_PRE,,0,0.0,77.0,1.0,2.0,0.32727272727273077,0.3757575757575752,0.3,4.0
0B04,P2,2025-07-11 13:41:59+00:00,CONTROL_PRE,,0,0.0,76.0,1.0,2.5,0.09696969696970052,-0.17575757575757406,0.7,2.5
0B04,P2,2025-07-11 13:42:09+00:00,CONTROL_PRE,,0,0.0,73.0,1.0,-1.2999999999999972,-0.29696969696969644,-0.393939393939397,0.0,-1.0
0B04,P2,2025-07-11 13:42:14+00:00,CONTROL_PRE,,0,0.0,77.0,1.0,-1.6000000000000085,0.09696969696969919,0.24242424242424093,0.0,3.0
0B04,P2,2025-07-11 13:42:34+00:00,CONTROL_PRE,,0,0.0,77.0,1.0,0.5999999999999943,-0.09696969696969585,0.33939393939393947,0.1,3.0
0B04,P2,2025-07-11 13:42:44+00:00,CONTROL_PRE,,0,0.0,76.0,1.0,-0.3999999999999915,0.09696969696970024,0.19393939393939608,0.2,2.0
0B04,P2,2025-07-11 13:42:49+00:00,CONTROL_PRE,,0,0.0,74.0,1.0,-0.19999999999998863,-0.4666666666666643,-0.3999999999999976,0.2,0.0
0B04,P2,2025-07-11 13:43:19+00:00,CONTROL_PRE,,0,0.0,74.0,1.0,0.5999999999999943,-0.5696969696969698,-0.6303030303030293,0.3,0.0
0B04,P2,2025-07-11 13:43:24+00:00,CONTROL_PRE,,0,0.0,75.0,1.0,-1.7999999999999972,0.12727272727272979,-0.1818181818181782,0.0,1.0
0B04,P2,2025-07-11 13:43:29+00:00,CONTROL_PRE,,0,0.0,78.0,1.0,-0.19999999999998863,0.3757575757575751,0.9454545454545449,0.1,4.0
0B04,P2,2025-07-11 13:43:34+00:00,CONTROL_PRE,,0,0.0,78.0,1.0,3.0,0.3939393939393961,0.2666666666666663,0.6,4.0
0B04,P2,2025-07-11 13:43:39+00:00,CONTROL_PRE,,0,0.0,75.0,1.0,2.0999999999999943,-0.4181818181818147,-0.7939393939393898,0.7,1.0
0B04,P2,2025-07-11 13:43:49+00:00,CONTROL_PRE,,0,0.0,74.0,1.0,-3.0,-0.05454545454545571,0.363636363636359,0.0,0.0
0B04,P2,2025-07-11 13:43:54+00:00,CONTROL_PRE,,0,0.0,77.0,1.0,0.0,0.3515151515151497,0.7515151515151497,0.0,3.0
0B04,P2,2025-07-11 13:43:59+00:00,CONTROL_PRE,,0,0.0,76.0,1.0,2.299999999999997,5.17487908546666e-15,0.054545454545460885,0.0,2.0
0B04,P2,2025-07-11 13:44:04+00:00,CONTROL_PRE,,0,0.0,76.0,1.0,1.0,-0.09696969696969598,-0.4484848484848457,0.0,2.0
0C04,P2,2025-07-11 14:37:57+00:00,CONTROL_PRE,,0,0.0,61.0,1.0,2.1999999999999957,-0.181818181818181,-0.7030303030303034,0.6,2.0
0C04,P2,2025-07-11 14:38:02+00:00,CONTROL_PRE,,0,0.0,58.0,1.0,-2.3000000000000043,-0.6666666666666665,-0.9393939393939368,0.2,-1.0
0C04,P2,2025-07-11 14:38:07+00:00,CONTROL_PRE,,0,0.0,60.0,1.0,-4.099999999999994,0.030303030303029527,0.21212121212121052,0.0,1.0
0C04,P2,2025-07-11 14:38:12+00:00,CONTROL_PRE,,1,5.0,61.0,1.0,-0.29999999999999716,0.44242424242424294,1.1090909090909093,0.0,2.0
0C04,P2,2025-07-11 14:38:17+00:00,CONTROL_PRE,,1,5.0,64.0,1.0,3.299999999999997,0.23030303030303095,0.20000000000000143,0.2,5.0
0C04,P2,2025-07-11 14:38:22+00:00,CONTROL_PRE,,0,0.0,61.0,1.0,2.0,-0.1515151515151488,-0.5939393939393918,0.3,1.0
0C04,P2,2025-07-11 14:38:27+00:00,CONTROL_PRE,,0,0.0,64.0,1.0,0.3999999999999986,0.26666666666666866,0.03636363636363771,0.4,4.0
0C04,P2,2025-07-11 14:38:37+00:00,CONTROL_PRE,,0,0.0,64.0,1.0,0.20000000000000284,0.048484848484850296,-0.21818181818181837,0.0,3.0
0C04,P2,2025-07-11 14:38:47+00:00,CONTROL_PRE,,0,0.0,60.0,1.0,-0.10000000000000142,-0.43030303030302897,-0.47878787878787926,0.0,-1.0
0C04,P2,2025-07-11 14:38:52+00:00,CONTROL_PRE,,0,0.0,61.0,1.0,-2.3000000000000043,-0.193939393939394,-0.39393939393939226,0.0,0.0
0C04,P2,2025-07-11 14:38:57+00:00,CONTROL_PRE,,1,5.0,62.0,1.0,-1.5,0.31515151515151507,0.745454545454544,0.0,1.0
0C04,P2,2025-07-11 14:39:02+00:00,CONTROL_PRE,,1,5.0,67.0,1.0,3.0,0.7272727272727283,0.9212121212121223,0.4,6.0
0C04,P2,2025-07-11 14:39:07+00:00,CONTROL_PRE,,0,0.0,64.0,1.0,4.799999999999997,-1.5048025647460955e-15,-0.31515151515151657,0.8,2.5
0C04,P2,2025-07-11 14:39:12+00:00,CONTROL_PRE,,0,0.0,60.0,1.0,-0.29999999999999716,-0.8909090909090881,-1.6181818181818164,0.4,-2.0
0C04,P2,2025-07-11 14:39:17+00:00,CONTROL_PRE,,0,0.0,62.0,1.0,-4.299999999999997,0.018181818181818982,0.018181818181820488,0.0,0.0
0C04,P2,2025-07-11 14:39:22+00:00,CONTROL_PRE,,0,0.0,64.0,1.0,-0.7000000000000028,0.3515151515151552,1.2424242424242433,0.0,2.0
0C04,P2,2025-07-11 14:40:02+00:00,CONTROL_PRE,,0,0.0,58.0,1.0,-0.8000000000000043,-0.42424242424242353,-0.7030303030303042,0.0,-3.0
0C04,P2,2025-07-11 14:40:07+00:00,CONTROL_PRE,,0,0.0,57.0,1.0,-2.700000000000003,-0.20000000000000165,-0.06666666666666932,0.0,-4.0
0C04,P2,2025-07-11 14:40:27+00:00,CONTROL_PRE,,1,5.0,65.0,1.0,4.200000000000003,0.496969696969698,-0.07272727272727292,0.3,4.0
0C04,P2,2025-07-11 14:40:32+00:00,CONTROL_PRE,,0,0.0,62.0,1.0,2.799999999999997,-0.18181818181818069,-0.4363636363636342,0.3,1.0
0C04,P2,2025-07-11 14:40:37+00:00,CONTROL_PRE,,0,0.0,60.0,1.0,-1.0,-0.4848484848484863,-0.9818181818181844,0.0,-1.0
0C04,P2,2025-07-11 14:40:42+00:00,CONTROL_PRE,,0,0.0,64.0,1.0,-2.3999999999999986,0.2424242424242443,0.424242424242425,0.0,3.0
0C04,P2,2025-07-11 14:40:47+00:00,CONTROL_PRE,,0,0.0,64.0,1.0,0.7999999999999972,0.3515151515151552,0.8363636363636415,0.0,3.0
0C04,P2,2025-07-11 14:40:52+00:00,CONTROL_PRE,,0,0.0,62.0,1.0,1.8999999999999986,-0.17575757575757414,-0.41818181818181843,0.0,1.0
0C04,P2,2025-07-11 14:41:27+00:00,CONTROL_PRE,,0,0.0,61.0,1.0,-1.3000000000000043,0.27878787878788,0.7818181818181822,0.0,-1.0
0C04,P2,2025-07-11 14:41:32+00:00,CONTROL_PRE,,0,0.0,60.0,1.0,0.3999999999999986,-0.3030303030303015,-0.1818181818181825,0.0,-1.0
0C04,P2,2025-07-11 14:41:37+00:00,CONTROL_PRE,,0,0.0,60.0,1.0,-0.7999999999999972,-0.02424242424242632,-0.3030303030303063,0.0,-1.0
0C04,P2,2025-07-11 14:41:42+00:00,CONTROL_PRE,,0,0.0,60.0,1.0,-0.7999999999999972,-2.58877433391865e-15,0.3030303030302989,0.0,-1.0
0C04,P2,2025-07-11 14:41:47+00:00,CONTROL_PRE,,0,0.0,57.0,1.0,-1.0,-0.3515151515151523,-0.32727272727272594,0.0,-4.0
0C04,P2,2025-07-11 14:41:52+00:00,CONTROL_PRE,,0,0.0,57.0,1.0,-2.5,-0.20000000000000015,-0.19999999999999757,0.0,-4.0
0C04,P2,2025-07-11 14:42:02+00:00,CONTROL_PRE,,0,0.0,60.0,1.0,1.8999999999999986,0.18181818181818482,0.38181818181818494,0.0,-1.0
0C04,P2,2025-07-11 14:42:07+00:00,CONTROL_PRE,,0,0.0,57.0,1.0,1.1000000000000014,-0.28484848484848285,-0.6363636363636354,0.0,-4.0
0C04,P1,2025-07-11 14:54:35+00:00,CONTROL_PRE,,0,0.0,61.0,1.0,2.4000000000000057,0.15151515151515005,-0.12121212121212233,0.0,2.5
0C04,P1,2025-07-11 14:54:40+00:00,CONTROL_PRE,,0,0.0,60.0,1.0,1.0,-0.12727272727272734,-0.3999999999999989,0.0,1.0
0C04,P1,2025-07-11 14:54:45+00:00,CONTROL_PRE,,0,0.0,60.0,1.0,-0.5,-0.09696969696969505,-0.2484848484848451,0.0,1.0
0C04,P1,2025-07-11 14:54:55+00:00,CONTROL_PRE,,1,5.0,60.0,1.0,-0.20000000000000284,-2.58877433391865e-15,0.09696969696969246,0.0,1.0
0C04,P1,2025-07-11 14:55:00+00:00,CONTROL_PRE,,1,5.0,61.0,1.0,0.10000000000000142,0.054545454545452496,0.054545454545455084,0.0,2.0
0C04,P1,2025-07-11 14:55:20+00:00,CONTROL_PRE,,0,0.0,63.0,1.0,0.7999999999999972,-0.3333333333333299,-1.030303030303027,0.5,3.0
0C04,P1,2025-07-11 14:56:10+00:00,CONTROL_PRE,,1,5.0,60.0,1.0,1.1000000000000014,0.036363636363637646,-0.4303030303030305,0.0,0.0
0C04,P1,2025-07-11 14:56:15+00:00,CONTROL_PRE,,1,5.0,60.0,1.0,0.0,-0.0606060606060588,-0.048484848484846466,0.0,0.0
0C04,P1,2025-07-11 14:56:30+00:00,CONTROL_PRE,,0,0.0,61.0,1.0,-0.20000000000000284,1.9956472281071308e-16,-0.15757575757575795,0.0,1.0
0C04,P1,2025-07-11 14:56:35+00:00,CONTROL_PRE,,0,0.0,60.0,1.0,-0.10000000000000142,0.07272727272727256,0.1636363636363638,0.0,0.0
0C04,P1,2025-07-11 14:57:30+00:00,CONTROL_PRE,,0,0.0,59.0,1.0,1.5,-0.4484848484848488,-0.8181818181818192,0.0,-1.0
0C04,P1,2025-07-11 14:57:35+00:00,CONTROL_PRE,,0,0.0,58.0,1.0,-2.3999999999999986,-0.49696969696969684,-0.8242424242424249,0.0,-2.0
0A05,P1,2025-07-14 15:13:42+00:00,CONTROL_PRE,,0,0.0,79.0,1.0,-2.3000000000000114,-0.5696969696969684,-0.4666666666666663,0.0,-2.0
0A05,P1,2025-07-14 15:13:47+00:00,CONTROL_PRE,,0,0.0,83.0,1.0,-1.9000000000000057,0.5878787878787902,0.6848484848484843,0.0,2.5
0A05,P1,2025-07-14 15:13:57+00:00,CONTROL_PRE,,1,5.0,81.0,1.0,3.0,-0.24848484848484725,-0.8363636363636375,0.0,0.0
0A05,P1,2025-07-14 15:14:02+00:00,CONTROL_PRE,,1,5.0,84.0,1.0,-0.29999999999999716,0.06060606060605905,-0.3818181818181839,0.0,3.0
0A05,P1,2025-07-14 15:14:27+00:00,CONTROL_PRE,,0,0.0,86.0,1.0,0.09999999999999432,-0.41818181818181743,-0.5151515151515142,1.0,4.0
0A05,P1,2025-07-14 15:14:32+00:00,CONTROL_PRE,,0,0.0,87.0,1.0,-1.8000000000000114,-0.030303030303024555,-0.15757575757575024,0.9,5.0
0A05,P1,2025-07-14 15:14:37+00:00,CONTROL_PRE,,0,0.0,84.0,1.0,-1.3999999999999915,-0.1030303030303033,0.3151515151515141,0.7,2.0
0A05,P1,2025-07-14 15:15:32+00:00,CONTROL_PRE,,0,0.0,79.0,1.0,-1.0999999999999943,0.08484848484848836,0.6484848484848512,0.0,-4.0
0A05,P1,2025-07-14 15:15:37+00:00,CONTROL_PRE,,0,0.0,77.0,1.0,0.09999999999999432,-0.25454545454545585,-0.24848484848485564,0.0,-5.5
0A05,P1,2025-07-14 15:15:57+00:00,CONTROL_PRE,,0,0.0,81.0,1.0,-0.10000000000000853,0.5030303030303048,1.0363636363636348,0.0,-1.0
0A05,P1,2025-07-14 15:16:07+00:00,CONTROL_PRE,,0,0.0,78.0,1.0,0.10000000000000853,-0.15757575757575665,-0.6606060606060615,0.0,-4.0
0A05,P1,2025-07-14 15:16:12+00:00,CONTROL_PRE,,0,0.0,81.0,1.0,-0.6000000000000085,0.22424242424242632,0.30303030303030665,0.0,0.0
0A05,P1,2025-07-14 15:16:17+00:00,CONTROL_PRE,,0,0.0,82.0,1.0,1.5,0.40606060606060834,0.563636363636365,0.0,1.0
0A05,P1,2025-07-14 15:16:42+00:00,CONTROL_PRE,,0,0.0,79.0,1.0,-0.29999999999999716,-0.060606060606059206,-0.006060606060601166,0.0,-2.0
0A05,P1,2025-07-14 15:16:47+00:00,CONTROL_PRE,,0,0.0,77.0,1.0,-0.5999999999999943,-0.24242424242424152,-0.16969696969697076,0.0,-4.0
0A05,P1,2025-07-14 15:17:12+00:00,CONTROL_PRE,,0,0.0,83.0,1.0,5.0,0.30303030303030265,0.16969696969697123,0.0,2.0
0A05,P1,2025-07-14 15:17:47+00:00,CONTROL_PRE,,0,0.0,81.0,1.0,-2.200000000000003,0.054545454545455285,0.2909090909090863,0.0,0.0
0A05,P1,2025-07-14 15:17:52+00:00,CONTROL_PRE,,0,0.0,86.0,1.0,0.9000000000000057,0.6242424242424249,0.9272727272727284,0.1,5.0
0A05,P1,2025-07-14 15:17:57+00:00,CONTROL_PRE,,0,0.0,91.0,1.0,6.300000000000011,1.2363636363636368,1.1818181818181814,0.6,10.0
0A05,P1,2025-07-14 15:18:02+00:00,CONTROL_PRE,,0,0.0,92.0,1.0,8.0,0.1999999999999988,-0.42424242424242614,1.0,11.0
0A05,P1,2025-07-14 15:18:17+00:00,CONTROL_PRE,,0,0.0,82.0,1.0,-5.299999999999997,-0.448484848484846,-0.47878787878787915,0.7,1.0
0A05,P2,2025-07-14 15:32:51+00:00,CONTROL_PRE,,0,0.0,79.0,1.0,3.200000000000003,0.018181818181823194,-0.31515151515151135,0.0,2.0
0A05,P2,2025-07-14 15:32:56+00:00,CONTROL_PRE,,0,0.0,76.0,1.0,0.5999999999999943,-0.4181818181818156,-0.836363636363632,0.0,-1.5
0A05,P2,2025-07-14 15:34:56+00:00,CONTROL_PRE,,0,0.0,81.0,1.0,-1.5,-0.1333333333333298,-0.1515151515151486,0.0,1.0
0A05,P2,2025-07-14 15:35:11+00:00,CONTROL_PRE,,1,3.0,77.0,1.0,-2.5,-0.4363636363636362,-0.17575757575757417,0.0,-3.0
0A05,P2,2025-07-14 15:35:21+00:00,CONTROL_PRE,,1,3.0,76.0,1.0,-0.29999999999999716,-0.2969696969696957,0.13939393939394046,0.0,-4.0
0A05,P2,2025-07-14 15:35:51+00:00,CONTROL_PRE,,0,0.0,83.0,1.0,-0.7999999999999972,0.3454545454545504,0.6181818181818213,0.0,3.0
0A05,P2,2025-07-14 15:35:56+00:00,CONTROL_PRE,,0,0.0,85.0,1.0,2.6000000000000085,0.5696969696969727,0.8121212121212156,0.5,5.0
0A05,P2,2025-07-14 15:36:11+00:00,CONTROL_PRE,,0,0.0,79.0,1.0,-6.200000000000003,0.09090909090909327,0.5575757575757574,0.0,-1.0
0A05,P2,2025-07-14 15:36:16+00:00,CONTROL_PRE,,0,0.0,80.0,1.0,-0.3999999999999915,0.521212121212123,1.46666666666667,0.0,0.0
0A05,P2,2025-07-14 15:36:36+00:00,CONTROL_PRE,,0,0.0,80.0,1.0,2.0999999999999943,0.01818181818182026,-0.1515151515151533,0.2,0.0
0A05,P2,2025-07-14 15:36:41+00:00,CONTROL_PRE,,0,0.0,80.0,1.0,-0.4000000000000057,-0.5030303030303015,-0.8363636363636373,0.1,0.0
0A05,P2,2025-07-14 15:36:51+00:00,CONTROL_PRE,,0,0.0,76.0,1.0,-4.299999999999997,-0.7393939393939369,-0.23636363636363544,0.0,-4.0
0A05,P2,2025-07-14 15:36:56+00:00,CONTROL_PRE,,0,0.0,75.0,1.0,-3.6000000000000085,0.3272727272727274,0.5454545454545436,0.0,-5.0
0A05,P2,2025-07-14 15:37:01+00:00,CONTROL_PRE,,0,0.0,75.0,1.0,-1.3999999999999915,-0.509090909090908,0.2303030303030289,0.0,-5.0
0A05,P2,2025-07-14 15:37:21+00:00,CONTROL_PRE,,0,0.0,79.0,1.0,-0.29999999999999716,-0.07878787878787773,-0.4060606060606071,0.0,-1.0
0B05,P1,2025-07-15 12:33:15+00:00,CONTROL_PRE,,0,0.0,77.0,1.0,1.1000000000000085,0.4545454545454554,0.6000000000000016,0.0,-1.0
0B05,P1,2025-07-15 12:33:20+00:00,CONTROL_PRE,,0,0.0,81.0,1.0,4.099999999999994,0.6727272727272745,0.5757575757575749,0.0,3.0
0B05,P2,2025-07-15 12:43:24+00:00,CONTROL_PRE,,0,0.0,78.0,1.0,0.09999999999999432,0.36969696969697013,0.33333333333333126,0.0,-1.0
0B05,P2,2025-07-15 12:43:29+00:00,CONTROL_PRE,,0,0.0,75.0,1.0,0.8000000000000114,-0.17575757575757248,-0.06060606060605882,0.0,-4.0
0B05,P2,2025-07-15 12:44:04+00:00,CONTROL_PRE,,0,0.0,82.0,1.0,1.6999999999999886,0.3818181818181854,-0.04242424242424181,0.3,3.0
0B05,P2,2025-07-15 12:46:04+00:00,CONTROL_PRE,,0,0.0,77.0,1.0,0.5,-0.0484848484848504,0.10303030303030061,0.0,-1.0
0B05,P2,2025-07-15 12:46:09+00:00,CONTROL_PRE,,0,0.0,75.0,1.0,-0.7000000000000028,-0.37575757575757374,-0.6000000000000009,0.0,-3.0
0B05,P2,2025-07-15 12:46:14+00:00,CONTROL_PRE,,0,0.0,75.0,1.0,-2.299999999999997,-0.22424242424242494,-0.17575757575757453,0.0,-3.0
0B05,P2,2025-07-15 12:46:39+00:00,CONTROL_PRE,,0,0.0,74.0,1.0,-0.4000000000000057,0.1151515151515152,-0.036363636363636376,0.0,-4.0
0B05,P2,2025-07-15 12:46:44+00:00,CONTROL_PRE,,1,5.0,75.0,1.0,-0.20000000000000284,-0.24242424242424282,-0.12121212121212353,0.0,-3.0
0C05,P2,2025-07-15 13:31:48+00:00,CONTROL_PRE,,0,0.0,62.0,1.0,-0.9000000000000057,0.03636363636363688,0.515151515151513,0.0,0.0
0C05,P2,2025-07-15 13:31:53+00:00,CONTROL_PRE,,0,0.0,64.0,1.0,1.1000000000000014,0.3212121212121214,0.3212121212121204,0.0,2.0
0C05,P2,2025-07-15 13:31:58+00:00,CONTROL_PRE,,0,0.0,67.0,1.0,2.200000000000003,0.2787878787878806,0.2424242424242437,0.1,5.0
0C05,P2,2025-07-15 13:32:03+00:00,CONTROL_PRE,,0,0.0,63.0,1.0,2.0,0.09090909090908926,-0.23030303030303212,0.3,1.0
0C05,P2,2025-07-15 13:33:03+00:00,CONTROL_PRE,,0,0.0,72.0,1.0,5.099999999999994,0.3333333333333324,-0.09090909090909138,1.0,9.0
0C05,P2,2025-07-15 13:33:18+00:00,CONTROL_PRE,,0,0.0,68.0,1.0,-2.700000000000003,0.2181818181818188,1.181818181818183,0.9,5.0
0C05,P2,2025-07-15 13:34:03+00:00,CONTROL_PRE,,0,0.0,69.0,1.0,-0.7999999999999972,-0.33333333333333137,-0.9575757575757589,1.0,4.0
0C05,P1,2025-07-15 13:44:42+00:00,CONTROL_PRE,,0,0.0,67.0,1.0,1.1000000000000085,-0.036363636363635196,-0.16363636363636314,0.0,1.0
