user_id,run_id,weather,map_name,start_x,start_y,start_z,end_x,end_y,end_z,arousal_start,arousal_end,hr_bpm_start,hr_bpm_end,model_pred_start,model_prob_start,model_pred_end,model_prob_end,emotion_label_start,emotion_prob_start,emotion_label_end,emotion_prob_end,timestamp_start,timestamp_end,frame_start,frame_end,sim_time_start,sim_time_end,details
participant_01,2,day,Town10HD,-56.55677795410156,-66.00533294677734,0.0017367172986268997,-84.36302185058594,-64.08004760742188,0.00206630676984787,0.603,0.466,76,74,None,1.0,pick_floor,0.999,neutral,1.0,angry,0.898,2026-02-17T08:56:25.622971,2026-02-17T08:56:29.292922,103991,104053,1320.3128445148468,1322.4828445240855,window_2
participant_01,2,day,Town10HD,-109.68954467773438,-27.367136001586914,0.0020502470433712006,-110.11167907714844,-22.255599975585938,0.001831931876949966,0.428,0.428,72,75,None,1.0,None,1.0,happy,0.997,angry,0.683,2026-02-17T08:56:37.692043,2026-02-17T08:56:39.904716,104186,104220,1327.137844543904,1328.3278445489705,window_1
participant_01,2,day,Town10HD,-110.34342193603516,-7.392319202423096,0.0015632249414920807,-110.36509704589844,-4.883967399597168,0.0015696717891842127,0.512,0.528,67,66,None,0.976,None,1.0,neutral,1.0,sad,0.774,2026-02-17T08:57:00.856602,2026-02-17T08:57:02.759147,104545,104575,1339.7028445973992,1340.7528446018696,window_2
participant_01,2,day,Town10HD,-104.83639526367188,19.701250076293945,0.0017286683432757854,-90.05789184570312,23.31879997253418,0.0017769241239875555,0.554,0.56,69,70,None,1.0,None,1.0,neutral,0.998,fear,0.999,2026-02-17T08:57:07.871799,2026-02-17T08:57:10.126908,104652,104684,1343.4478446133435,1344.5678446181118,window_1
participant_01,2,day,Town10HD,33.38521957397461,28.82227897644043,0.0019010159885510802,33.48678970336914,28.853246688842773,0.0017215728294104338,0.563,0.563,78,78,None,1.0,None,1.0,neutral,0.999,neutral,0.841,2026-02-17T08:57:35.222738,2026-02-17T08:57:37.423312,105059,105093,1357.6928446739912,1358.8828446790576,window_2
participant_01,2,day,Town10HD,36.0282096862793,30.141876220703125,0.0017498397501185536,36.05148696899414,30.1602783203125,0.0017219543224200606,0.563,0.563,77,74,None,1.0,None,1.0,sad,0.924,fear,0.545,2026-02-17T08:57:44.116620,2026-02-17T08:57:45.855024,105198,105225,1362.5578446947038,1363.5028446987271,window_1
participant_01,2,day,Town10HD,81.0446548461914,69.73763275146484,0.001747779780998826,81.77861785888672,69.73857879638672,0.0017372131114825606,0.844,0.79,74,71,None,1.0,None,1.0,sad,0.697,happy,0.823,2026-02-17T08:58:12.410311,2026-02-17T08:58:14.219702,105646,105677,1378.237844761461,1379.3228447660804,window_2
participant_01,2,day,Town10HD,95.137451171875,74.05719757080078,0.0015835955273360014,100.365478515625,86.20724487304688,0.0018655394669622183,0.716,0.696,73,72,None,0.944,None,1.0,neutral,0.999,fear,0.6,2026-02-17T08:58:19.378683,2026-02-17T08:58:21.194320,105760,105790,1382.2278447784483,1383.2778447829187,window_1
participant_01,2,day,Town10HD,-7.238158226013184,132.78915405273438,0.002112998627126217,-11.138232231140137,132.76243591308594,0.001763267326168716,0.675,0.696,74,74,None,0.971,None,1.0,neutral,0.999,sad,0.962,2026-02-17T08:58:40.752339,2026-02-17T08:58:42.464635,106095,106115,1393.9528448283672,1394.6528448313475,window_2
participant_01,2,day,Town10HD,-42.13864517211914,119.08319091796875,0.001846694853156805,-43.47346115112305,102.88663482666016,0.00196636188775301,0.635,0.581,72,70,None,1.0,None,1.0,neutral,0.998,angry,0.999,2026-02-17T08:58:50.423875,2026-02-17T08:58:53.276490,106241,106284,1399.062844850123,1400.5678448565304,window_1
participant_01,2,day,Town10HD,12.243178367614746,69.87751007080078,0.0017198564019054174,19.38941764831543,69.92343139648438,0.0017032624455168843,0.709,0.669,70,70,None,1.0,None,1.0,neutral,1.0,sad,1.0,2026-02-17T08:59:11.289259,2026-02-17T08:59:12.890694,106549,106573,1409.8428448960185,1410.6828448995948,window_2
participant_01,2,day,Town10HD,62.19411849975586,25.874330520629883,0.0017977140378206968,67.69928741455078,25.31717872619629,0.0017786026000976562,0.756,0.777,74,72,None,0.891,None,1.0,neutral,0.988,angry,1.0,2026-02-17T08:59:27.993541,2026-02-17T08:59:31.334389,106809,106865,1418.9428449347615,1420.9028449431062,window_1
participant_01,2,day,Town10HD,68.52556610107422,25.254911422729492,0.0017193603562191129,68.52556610107422,25.254911422729492,0.0017193603562191129,0.911,0.938,75,74,None,1.0,pick_floor,0.998,sad,0.911,sad,1.0,2026-02-17T08:59:45.107820,2026-02-17T08:59:47.790980,107096,107142,1428.9878449775279,1430.5978449843824,window_2
participant_01,2,day,Town10HD,98.28056335449219,23.165170669555664,0.002652473282068968,104.66807556152344,15.022893905639648,0.001830749330110848,0.763,0.783,73,73,None,1.0,pick_floor,0.902,neutral,0.875,angry,1.0,2026-02-17T08:59:57.456787,2026-02-17T09:00:00.937043,107298,107355,1436.0578450076282,1438.0528450161219,window_1
participant_01,2,day,Town10HD,101.62633514404297,-44.75028610229492,0.002019614912569523,95.04298400878906,-52.05839157104492,0.0020151135977357626,0.864,0.777,77,76,None,0.944,None,0.982,fear,0.691,neutral,0.98,2026-02-17T09:00:12.840379,2026-02-17T09:00:14.338617,107550,107575,1444.8778450451791,1445.7528450489044,window_2
