user_id,run_id,weather,map_name,error_type,model_pred,model_prob,emotion_label,emotion_prob,speed_kmh,steer_angle_deg,timestamp,frame,sim_time_seconds,x,y,z,road_id,lane_id,details
participant_03,3,day,Town10HD,Solidlinecrossing,,0.937,neutral,0.634,28.726,,2026-02-16 11:21:01.043310,470919,9059.640479225664,44.8777961730957,46.41822052001953,0.001624641357921,9,-1,Solid
participant_03,3,day,Town10HD,Redlightviolation,pick_floor,0.981,angry,0.418,50.49,,2026-02-16 11:21:13.288730,471088,9065.555479250848,83.63358306884766,24.90526580810547,0.001781997620128,637,-1,traffic_light_id=33
participant_03,3,day,Town10HD,Redlightviolation,pick_floor,0.994,angry,0.976,50.665,,2026-02-16 11:21:46.849470,471562,9082.14547932148,-30.96382522583008,-65.95022583007812,0.0017439650837332,90,1,traffic_light_id=34
participant_03,3,day,Town10HD,Redlightviolation,pick_floor,0.941,angry,0.496,49.771,,2026-02-16 11:22:22.835413,472048,9099.1554793939,-64.4998550415039,27.80423927307129,0.0019223785493522,255,-2,traffic_light_id=46
participant_03,3,day,Town10HD,Harshbraking,pick_floor,0.996,sad,0.498,44.418,,2026-02-16 11:23:29.545583,472952,9130.795479528606,-28.626604080200195,129.72886657714844,0.0021429443731904,476,-1,decel_mps2=7.288
participant_03,3,day,Town10HD,Solidlinecrossing,pick_floor,0.999,sad,0.987,35.11,,2026-02-16 11:23:51.817840,473245,9141.050479572266,3.011791944503784,70.27083587646484,0.0020509338937699,12,1,Solid
participant_03,3,day,Town10HD,Stopsignviolation,pick_floor,0.996,sad,0.963,35.885,,2026-02-16 11:23:59.903238,473350,9144.725479587913,26.2385482788086,69.79459381103516,0.0014810562133789,12,1,stop_sign_id=946
participant_03,3,day,Town10HD,Redlightviolation,pick_floor,0.998,sad,0.545,24.533,,2026-02-16 11:24:27.789123,473744,9158.515479646623,82.92132568359375,24.98960304260254,0.0014677428407594,21,-1,traffic_light_id=33
participant_03,3,day,Town10HD,Solidlinecrossing,,1.0,angry,0.322,48.847,,2026-02-16 11:24:40.230121,473926,9164.885479673743,105.36166381835938,-22.54991149902344,0.0018680953653529,0,-1,SolidSolid
participant_03,3,day,Town10HD,Redlightviolation,pick_floor,0.999,sad,0.93,31.182,,2026-02-16 11:26:08.999746,475212,9209.895479865372,-110.50334930419922,-2.6053924560546875,0.0013561629457399,6,1,traffic_light_id=43
participant_03,3,day,Town10HD,Harshbraking,,0.915,angry,0.855,38.525,,2026-02-16 11:26:10.912955,475238,9210.805479869246,-111.20700073242188,7.290746212005615,0.0020586776081472,735,1,decel_mps2=6.887
participant_03,3,day,Town10HD,Solidlinecrossing,pick_floor,0.996,neutral,0.977,40.693,,2026-02-16 11:26:22.858189,475388,9216.055479891598,-79.43797302246094,28.345115661621094,0.00149620056618,18,-2,Solid
