Trial,Phase,TargetQuadrant,ClickedQuadrant,Correct,ResponseTime_ms,ResponseTime_s,Timeout,TrialStart_UTC_ms,ResponseTimestamp_UTC_ms,subject_id,canonical_subject_id,session_number,session_id,condition,route,order_subgroup,source_file,TrialStart_dt,Response_dt,offline_activation_anchor_dt,offline_activation_annotation_type,offline_activation_reference_label,offline_activation_roll_window_seconds,baseline_first_session_lqm,hr_burden_above_baseline_plus_3bpm_session,hr_burden_above_baseline_plus_3bpm_session_100,hr_burden_above_baseline_plus_3bpm_roll20,hr_burden_above_baseline_plus_3bpm_roll20_100,hr_roll20_valid_sample_count,hr_roll20_coverage_ratio,drive_post10_center_line_crossing_sum,drive_post10_collision_sum,drive_post10_panic_braking_sum
37,2,4,4.0,True,1096.0,1.1,False,1753278292119,1753278293215.0,0C09,0C09,2,0C09_S2,D,P1,D second,data/surt_logs/0C09_250723_1545.csv,2025-07-23 15:44:52.119000+02:00,2025-07-23 15:44:53.215000+02:00,2025-07-23 15:44:52.119000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,59.0,0.14761904761904762,14.761904761904763,0.0,0.0,21.0,1.0,8.45,0.0,0.0
38,1,3,3.0,True,2450.0,2.45,False,1753278297556,1753278300006.0,0C09,0C09,2,0C09_S2,D,P1,D second,data/surt_logs/0C09_250723_1545.csv,2025-07-23 15:44:57.556000+02:00,2025-07-23 15:45:00.006000+02:00,2025-07-23 15:44:57.556000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,59.0,0.14761904761904762,14.761904761904763,0.09523809523809523,9.523809523809524,21.0,1.0,6.29,0.0,0.0
0,1,2,,False,,,True,1753343702654,,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:55:02.654000+02:00,,2025-07-24 09:55:02.654000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,,,3.0,0.14285714285714285,1.65,0.0,0.0
1,1,1,1.0,True,3119.0,3.12,False,1753343712665,1753343715784.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:55:12.665000+02:00,2025-07-24 09:55:15.784000+02:00,2025-07-24 09:55:12.665000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,13.0,0.6190476190476191,0.0,0.0,0.0
1,2,3,3.0,True,1657.0,1.66,False,1753343715785,1753343717442.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:55:15.785000+02:00,2025-07-24 09:55:17.442000+02:00,2025-07-24 09:55:15.785000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,16.0,0.7619047619047619,0.0,0.0,0.0
2,1,1,1.0,True,4603.0,4.6,False,1753343722675,1753343727278.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:55:22.675000+02:00,2025-07-24 09:55:27.278000+02:00,2025-07-24 09:55:22.675000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,4.77,0.0,0.0
2,2,1,1.0,True,1190.0,1.19,False,1753343727281,1753343728471.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:55:27.281000+02:00,2025-07-24 09:55:28.471000+02:00,2025-07-24 09:55:27.281000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,6.99,0.0,0.0
3,1,1,1.0,True,2873.0,2.87,False,1753343732677,1753343735550.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:55:32.677000+02:00,2025-07-24 09:55:35.550000+02:00,2025-07-24 09:55:32.677000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,2.2199999999999998,0.0,0.0
3,2,4,4.0,True,4594.0,4.59,False,1753343735551,1753343740145.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:55:35.551000+02:00,2025-07-24 09:55:40.145000+02:00,2025-07-24 09:55:35.551000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,4.390000000000001,0.0,0.0
4,1,2,2.0,True,4247.0,4.25,False,1753343742691,1753343746938.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:55:42.691000+02:00,2025-07-24 09:55:46.938000+02:00,2025-07-24 09:55:42.691000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,4.36,0.0,0.0
4,2,3,,False,,,True,1753343746944,,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:55:46.944000+02:00,,2025-07-24 09:55:46.944000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,3.1599999999999997,0.0,0.0
5,1,4,4.0,True,3478.0,3.48,False,1753343752692,1753343756170.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:55:52.692000+02:00,2025-07-24 09:55:56.170000+02:00,2025-07-24 09:55:52.692000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,2.36,0.0,0.0
5,2,2,2.0,True,4303.0,4.3,False,1753343756171,1753343760474.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:55:56.171000+02:00,2025-07-24 09:56:00.474000+02:00,2025-07-24 09:55:56.171000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,1.6600000000000001,0.0,0.0
6,1,4,,False,,,True,1753343762707,,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:56:02.707000+02:00,,2025-07-24 09:56:02.707000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,5.94,0.0,0.0
7,1,2,,False,,,True,1753343772722,,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:56:12.722000+02:00,,2025-07-24 09:56:12.722000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,2.99,0.0,0.0
8,1,1,1.0,True,2436.0,2.44,False,1753343782726,1753343785162.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:56:22.726000+02:00,2025-07-24 09:56:25.162000+02:00,2025-07-24 09:56:22.726000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,5.53,0.0,0.0
8,2,2,2.0,True,3337.0,3.34,False,1753343785166,1753343788503.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:56:25.166000+02:00,2025-07-24 09:56:28.503000+02:00,2025-07-24 09:56:25.166000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,7.1000000000000005,0.0,0.0
9,1,1,1.0,True,3133.0,3.13,False,1753343792746,1753343795879.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:56:32.746000+02:00,2025-07-24 09:56:35.879000+02:00,2025-07-24 09:56:32.746000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,5.4399999999999995,0.0,0.0
9,2,1,1.0,True,921.0,0.92,False,1753343795885,1753343796806.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:56:35.885000+02:00,2025-07-24 09:56:36.806000+02:00,2025-07-24 09:56:35.885000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,6.01,0.0,0.0
10,1,4,4.0,True,3520.0,3.52,False,1753343802760,1753343806280.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:56:42.760000+02:00,2025-07-24 09:56:46.280000+02:00,2025-07-24 09:56:42.760000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,7.32,0.0,0.0
10,2,4,4.0,True,982.0,0.98,False,1753343806281,1753343807263.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:56:46.281000+02:00,2025-07-24 09:56:47.263000+02:00,2025-07-24 09:56:46.281000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,4.9,0.0,0.0
11,1,3,3.0,True,3573.0,3.57,False,1753343812772,1753343816345.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:56:52.772000+02:00,2025-07-24 09:56:56.345000+02:00,2025-07-24 09:56:52.772000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,1.38,0.0,0.0
11,2,2,,False,,,True,1753343816350,,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:56:56.350000+02:00,,2025-07-24 09:56:56.350000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,1.44,0.0,0.0
12,1,2,,False,,,True,1753343822780,,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:57:02.780000+02:00,,2025-07-24 09:57:02.780000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,3.38,0.0,0.0
13,1,4,,False,,,True,1753343832789,,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:57:12.789000+02:00,,2025-07-24 09:57:12.789000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,2.69,0.0,0.0
14,1,1,1.0,True,1364.0,1.36,False,1753343842799,1753343844163.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:57:22.799000+02:00,2025-07-24 09:57:24.163000+02:00,2025-07-24 09:57:22.799000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,8.51,3.55,0.0
14,2,1,1.0,True,1211.0,1.21,False,1753343844167,1753343845378.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:57:24.167000+02:00,2025-07-24 09:57:25.378000+02:00,2025-07-24 09:57:24.167000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,10.0,3.55,0.0
15,1,2,,False,,,True,1753343852805,,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:57:32.805000+02:00,,2025-07-24 09:57:32.805000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,7.81,0.0,0.0
16,1,2,2.0,True,3161.0,3.16,False,1753343862807,1753343865968.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:57:42.807000+02:00,2025-07-24 09:57:45.968000+02:00,2025-07-24 09:57:42.807000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.47619047619047616,47.61904761904761,21.0,1.0,6.35,0.0,0.0
16,2,2,2.0,True,849.0,0.85,False,1753343865972,1753343866821.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:57:45.972000+02:00,2025-07-24 09:57:46.821000+02:00,2025-07-24 09:57:45.972000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.47619047619047616,47.61904761904761,21.0,1.0,8.370000000000001,0.0,0.0
17,1,4,4.0,True,3850.0,3.85,False,1753343872815,1753343876665.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:57:52.815000+02:00,2025-07-24 09:57:56.665000+02:00,2025-07-24 09:57:52.815000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.47619047619047616,47.61904761904761,21.0,1.0,7.3999999999999995,0.0,0.0
17,2,2,2.0,True,827.0,0.83,False,1753343876668,1753343877495.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:57:56.668000+02:00,2025-07-24 09:57:57.495000+02:00,2025-07-24 09:57:56.668000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.3333333333333333,33.33333333333333,21.0,1.0,6.199999999999999,0.0,0.0
18,1,1,1.0,True,2247.0,2.25,False,1753343882821,1753343885068.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:58:02.821000+02:00,2025-07-24 09:58:05.068000+02:00,2025-07-24 09:58:02.821000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.047619047619047616,4.761904761904762,21.0,1.0,3.57,0.0,0.0
18,2,1,1.0,True,1817.0,1.82,False,1753343885068,1753343886885.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:58:05.068000+02:00,2025-07-24 09:58:06.885000+02:00,2025-07-24 09:58:05.068000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,2.31,0.0,0.0
19,1,2,2.0,True,2781.0,2.78,False,1753343892821,1753343895602.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:58:12.821000+02:00,2025-07-24 09:58:15.602000+02:00,2025-07-24 09:58:12.821000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,4.3100000000000005,0.0,0.0
19,2,2,,False,,,True,1753343895603,,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:58:15.603000+02:00,,2025-07-24 09:58:15.603000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,3.06,0.0,0.0
20,1,1,,False,,,True,1753343902839,,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:58:22.839000+02:00,,2025-07-24 09:58:22.839000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,0.0,0.0,0.0
21,1,4,4.0,True,1342.0,1.34,False,1753343912844,1753343914186.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:58:32.844000+02:00,2025-07-24 09:58:34.186000+02:00,2025-07-24 09:58:32.844000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,0.0,0.0,0.0
21,2,2,2.0,True,884.0,0.88,False,1753343914189,1753343915073.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:58:34.189000+02:00,2025-07-24 09:58:35.073000+02:00,2025-07-24 09:58:34.189000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,0.26,0.0,0.0
22,1,2,,False,,,True,1753343922852,,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:58:42.852000+02:00,,2025-07-24 09:58:42.852000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,6.24,0.0,0.0
23,1,2,2.0,True,2568.0,2.57,False,1753343932868,1753343935436.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:58:52.868000+02:00,2025-07-24 09:58:55.436000+02:00,2025-07-24 09:58:52.868000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,0.0,0.0,0.0
23,2,3,3.0,True,1008.0,1.01,False,1753343935440,1753343936448.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:58:55.440000+02:00,2025-07-24 09:58:56.448000+02:00,2025-07-24 09:58:55.440000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,0.0,0.0,0.0
24,1,4,4.0,True,2317.0,2.32,False,1753343942879,1753343945196.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:59:02.879000+02:00,2025-07-24 09:59:05.196000+02:00,2025-07-24 09:59:02.879000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,0.0,0.0,0.0
24,2,4,4.0,True,701.0,0.7,False,1753343945200,1753343945901.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:59:05.200000+02:00,2025-07-24 09:59:05.901000+02:00,2025-07-24 09:59:05.200000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,0.0,0.0,0.0
25,1,4,4.0,True,2592.0,2.59,False,1753343952897,1753343955489.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:59:12.897000+02:00,2025-07-24 09:59:15.489000+02:00,2025-07-24 09:59:12.897000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,0.0,0.0,0.0
25,2,2,2.0,True,798.0,0.8,False,1753343955490,1753343956288.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:59:15.490000+02:00,2025-07-24 09:59:16.288000+02:00,2025-07-24 09:59:15.490000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,0.0,0.0,0.0
26,1,1,,False,,,True,1753343962911,,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:59:22.911000+02:00,,2025-07-24 09:59:22.911000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,0.0,0.0,0.95
27,1,2,2.0,True,2459.0,2.46,False,1753343972926,1753343975385.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:59:32.926000+02:00,2025-07-24 09:59:35.385000+02:00,2025-07-24 09:59:32.926000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,0.0,0.0,0.0
27,2,3,3.0,True,2016.0,2.02,False,1753343975388,1753343977404.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:59:35.388000+02:00,2025-07-24 09:59:37.404000+02:00,2025-07-24 09:59:35.388000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,0.0,0.0,0.0
28,1,4,4.0,True,4093.0,4.09,False,1753343982942,1753343987036.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:59:42.942000+02:00,2025-07-24 09:59:47.036000+02:00,2025-07-24 09:59:42.942000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,0.0,0.0,0.0
28,2,3,3.0,True,1199.0,1.2,False,1753343987042,1753343988241.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:59:47.042000+02:00,2025-07-24 09:59:48.241000+02:00,2025-07-24 09:59:47.042000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,0.0,0.0,0.0
29,1,4,4.0,True,3131.0,3.13,False,1753343992952,1753343996083.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:59:52.952000+02:00,2025-07-24 09:59:56.083000+02:00,2025-07-24 09:59:52.952000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,0.0,0.0,0.0
29,2,3,3.0,True,1231.0,1.23,False,1753343996088,1753343997319.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 09:59:56.088000+02:00,2025-07-24 09:59:57.319000+02:00,2025-07-24 09:59:56.088000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,0.61,0.0,0.0
30,1,1,,False,,,True,1753344002958,,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 10:00:02.958000+02:00,,2025-07-24 10:00:02.958000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,4.11,0.0,0.0
31,1,1,1.0,True,2007.0,2.01,False,1753344012963,1753344014970.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 10:00:12.963000+02:00,2025-07-24 10:00:14.970000+02:00,2025-07-24 10:00:12.963000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,0.0,0.0,0.0
31,2,4,4.0,True,1093.0,1.09,False,1753344014973,1753344016066.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 10:00:14.973000+02:00,2025-07-24 10:00:16.066000+02:00,2025-07-24 10:00:14.973000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,0.0,0.0,0.0
32,1,3,,False,,,True,1753344022975,,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 10:00:22.975000+02:00,,2025-07-24 10:00:22.975000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,0.0,0.0,0.0
33,1,2,,False,,,True,1753344032975,,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 10:00:32.975000+02:00,,2025-07-24 10:00:32.975000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,6.04,0.0,0.0
34,1,1,1.0,True,2668.0,2.67,False,1753344042993,1753344045661.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 10:00:42.993000+02:00,2025-07-24 10:00:45.661000+02:00,2025-07-24 10:00:42.993000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,5.39,0.0,0.0
34,2,4,4.0,True,1241.0,1.24,False,1753344045665,1753344046906.0,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 10:00:45.665000+02:00,2025-07-24 10:00:46.906000+02:00,2025-07-24 10:00:45.665000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,5.380000000000001,0.0,0.0
35,1,1,,False,,,True,1753344053001,,0B03R,0B03,1,0B03R_S1,D,P1,D first,data/surt_logs/0B03R_250724_1001.csv,2025-07-24 10:00:53.001000+02:00,,2025-07-24 10:00:53.001000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,65.0,0.027777777777777776,2.7777777777777777,0.0,0.0,21.0,1.0,0.0,0.0,0.0
0,1,2,2.0,True,2343.0,2.34,False,1753353626728,1753353629071.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:40:26.728000+02:00,2025-07-24 12:40:29.071000+02:00,2025-07-24 12:40:26.728000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,21.0,1.0,0.0,0.0,0.0
0,2,3,3.0,True,1121.0,1.12,False,1753353629075,1753353630196.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:40:29.075000+02:00,2025-07-24 12:40:30.196000+02:00,2025-07-24 12:40:29.075000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.047619047619047616,4.761904761904762,21.0,1.0,0.0,0.0,0.0
