id,distracted_route,trial,response_time,clean_recovery_s,matched_progress,order_subgroup,clean_observation_s_recovery,clean_observation_s_control,clean_observation_s_delta,future_event_clean_recovery,future_event_clean_control,future_event_clean_delta,future_risk_score_clean_recovery,future_risk_score_clean_control,future_risk_score_clean_delta,future_event_fixed_5_15_recovery,future_event_fixed_5_15_control,future_event_fixed_5_15_delta,future_risk_score_fixed_5_15_recovery,future_risk_score_fixed_5_15_control,future_risk_score_fixed_5_15_delta,hr_pre10_recovery,hr_pre10_control,hr_pre10_delta,hr_post5_recovery,hr_post5_control,hr_post5_delta,hr_delta_post5_pre10_recovery,hr_delta_post5_pre10_control,hr_delta_post5_pre10_delta,hr_slope_pre10_recovery,hr_slope_pre10_control,hr_slope_pre10_delta,hr_slope_post5_recovery,hr_slope_post5_control,hr_slope_post5_delta,hr_slope_change_recovery,hr_slope_change_control,hr_slope_change_delta,hr_burden_plus3_post5_recovery,hr_burden_plus3_post5_control,hr_burden_plus3_post5_delta,hr_coverage_post5_recovery,hr_coverage_post5_control,hr_coverage_post5_delta
0A06,P2,9,2025-07-16 08:54:29.712000+00:00,8.026,0.4171270718232044,D second,3,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,83.8,79.4,4.3999999999999915,84.2,80.2,4.0,0.4000000000000057,0.7999999999999972,-0.3999999999999915,0.16969696969697004,0.18181818181818207,-0.012121212121212033,0.19999999999999438,-0.2000000000000132,0.40000000000000757,0.030303030303024336,-0.38181818181819527,0.4121212121212196,0.2,0.0,0.2,1.0,1.0,0.0
0A06,P2,10,2025-07-16 08:54:39.181000+00:00,9.722,0.4419889502762431,D second,4,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,84.9,80.9,4.0,85.6,82.0,3.5999999999999943,0.6999999999999886,1.0999999999999943,-0.4000000000000057,0.2969696969696981,0.1757575757575775,0.1212121212121206,-0.10000000000000267,-1.168091828480115e-14,-0.09999999999999098,-0.39696969696970075,-0.17575757575758919,-0.22121212121211156,1.0,0.0,1.0,1.0,1.0,0.0
0A06,P2,11,2025-07-16 08:54:50.295000+00:00,9.062,0.4723756906077348,D second,4,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,86.1,82.3,3.799999999999997,88.2,83.0,5.200000000000003,2.1000000000000085,0.7000000000000028,1.4000000000000057,0.284848484848481,0.12727272727273164,0.15757575757574938,-1.30000000000001,-1.2486345627538144e-14,-1.2999999999999976,-1.5848484848484912,-0.12727272727274413,-1.457575757575747,1.0,0.0,1.0,1.0,1.0,0.0
0A06,P2,13,2025-07-16 08:55:09.346000+00:00,10.528,0.5248618784530387,D second,5,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,83.5,81.9,1.5999999999999943,86.2,80.4,5.799999999999997,2.700000000000003,-1.5,4.200000000000003,0.5515151515151494,-0.36969696969696675,0.9212121212121162,-0.8000000000000016,-0.5000000000000052,-0.2999999999999964,-1.3515151515151511,-0.13030303030303847,-1.2212121212121128,1.0,0.0,1.0,1.0,1.0,0.0
0A06,P2,14,2025-07-16 08:55:21.408000+00:00,8.336,0.5580110497237569,D second,3,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,84.4,80.6,3.8000000000000114,83.8,80.0,3.799999999999997,-0.6000000000000085,-0.5999999999999943,-1.4210854715202004e-14,-0.2303030303030324,0.21818181818181828,-0.4484848484848507,-0.20000000000001364,-1.038483350476569e-14,-0.20000000000000326,0.030303030303018758,-0.21818181818182866,0.24848484848484742,0.0,0.0,0.0,1.0,1.0,0.0
0A06,P2,15,2025-07-16 08:55:31.873000+00:00,7.842,0.5883977900552486,D second,2,2,0,0,0,0,0.0,0.0,0.0,0,1,-1,0.0,5.0,-5.0,83.8,79.8,4.0,84.2,80.4,3.799999999999997,0.4000000000000057,0.6000000000000085,-0.20000000000000284,0.07272727272727303,4.1318129116726787e-16,0.07272727272727261,-0.40000000000001157,0.2999999999999953,-0.7000000000000068,-0.4727272727272846,0.29999999999999494,-0.7727272727272796,0.4,0.0,0.4,1.0,1.0,0.0
0A06,P2,17,2025-07-16 08:55:49.630000+00:00,9.743,0.638121546961326,D second,4,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,85.9,78.6,7.300000000000011,84.4,78.0,6.400000000000006,-1.5,-0.5999999999999943,-0.9000000000000057,-0.2242424242424232,-0.08484848484848648,-0.1393939393939367,0.39999999999999103,-0.4000000000000133,0.8000000000000043,0.6242424242424143,-0.31515151515152684,0.9393939393939411,0.2,0.0,0.2,1.0,1.0,0.0
0A06,P2,18,2025-07-16 08:56:01.326000+00:00,7.871,0.6685082872928176,D second,2,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,86.9,78.0,8.900000000000006,84.8,79.6,5.200000000000003,-2.1000000000000085,1.5999999999999943,-3.700000000000003,0.5999999999999993,0.12121212121211962,0.4787878787878797,-0.5000000000000095,0.4999999999999928,-1.0000000000000022,-1.100000000000009,0.3787878787878732,-1.478787878787882,0.6,0.0,0.6,1.0,1.0,0.0
0A06,P2,19,2025-07-16 08:56:10.530000+00:00,8.867,0.6961325966850829,D second,3,3,0,0,0,0,0.0,0.0,0.0,0,1,-1,0.0,5.0,-5.0,84.2,80.0,4.200000000000003,88.0,78.4,9.599999999999994,3.799999999999997,-1.5999999999999943,5.3999999999999915,-0.23030303030302998,0.09696969696969567,-0.32727272727272566,0.4999999999999854,-0.30000000000000826,0.7999999999999936,0.7303030303030154,-0.3969696969697039,1.1272727272727192,1.0,0.0,1.0,1.0,1.0,0.0
0A06,P2,21,2025-07-16 08:56:30.416000+00:00,8.958,0.7486187845303868,D second,3,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,81.8,78.5,3.299999999999997,82.6,79.2,3.3999999999999915,0.7999999999999972,0.7000000000000028,0.09999999999999432,-0.09696969696969494,0.09090909090908901,-0.18787878787878395,0.09999999999999122,0.1999999999999926,-0.10000000000000138,0.19696969696968616,0.10909090909090359,0.08787878787878257,0.0,0.0,0.0,1.0,1.0,0.0
0A06,P2,22,2025-07-16 08:56:40.485000+00:00,8.883,0.7762430939226519,D second,3,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,83.3,79.6,3.700000000000003,84.4,79.6,4.800000000000011,1.1000000000000085,0.0,1.1000000000000085,0.2969696969696996,0.1454545454545486,0.151515151515151,0.2999999999999953,-0.3000000000000109,0.6000000000000063,0.0030303030302957223,-0.44545454545455954,0.44848484848485526,0.4,0.0,0.4,1.0,1.0,0.0
0A06,P2,24,2025-07-16 08:57:00.249000+00:00,9.063,0.8314917127071824,D second,4,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,85.3,82.9,2.3999999999999915,83.6,83.8,-0.20000000000000284,-1.7000000000000028,0.8999999999999915,-2.5999999999999943,-0.27272727272727404,0.7212121212121214,-0.9939393939393955,0.49999999999999123,0.09999999999999193,0.3999999999999993,0.7727272727272653,-0.6212121212121295,1.393939393939395,0.2,0.0,0.2,1.0,1.0,0.0
0A06,P2,26,2025-07-16 08:57:21.477000+00:00,8.247,0.8895027624309392,D second,3,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,80.2,80.5,-0.29999999999999716,81.8,81.0,0.7999999999999972,1.5999999999999943,0.5,1.0999999999999943,0.4242424242424257,0.3696969696969709,0.054545454545454786,0.2999999999999898,-5.241268613469573e-15,0.299999999999995,-0.12424242424243592,-0.36969696969697613,0.2454545454545402,0.0,0.0,0.0,1.0,1.0,0.0
0A06,P2,27,2025-07-16 08:57:30.985000+00:00,8.26,0.9171270718232044,D second,3,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,83.6,81.5,2.0999999999999943,86.2,84.0,2.200000000000003,2.6000000000000085,2.5,0.10000000000000853,0.6424242424242415,0.2848484848484863,0.35757575757575516,0.49999999999999417,-1.0000000000000022,1.4999999999999964,-0.14242424242424728,-1.2848484848484885,1.1424242424242412,1.0,0.0,1.0,1.0,1.0,0.0
0A06,P2,28,2025-07-16 08:57:40.152000+00:00,17.77,0.9419889502762431,D second,10,10,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,87.5,84.0,3.5,87.8,86.0,1.7999999999999972,0.29999999999999716,2.0,-1.7000000000000028,0.5878787878787906,-0.15757575757575415,0.7454545454545447,-0.8000000000000052,-1.1678552615223811e-14,-0.7999999999999935,-1.3878787878787957,0.15757575757574246,-1.545454545454538,1.0,0.0,1.0,1.0,1.0,0.0
0A08,P2,1,2025-07-17 15:56:45.023000+00:00,8.301,0.04319654427645788,D second,3,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,82.2,77.8,4.400000000000006,81.6,76.4,5.199999999999989,-0.6000000000000085,-1.3999999999999915,0.799999999999983,0.3515151515151551,0.3757575757575775,-0.0242424242424224,-0.10000000000001155,-0.7000000000000127,0.6000000000000012,-0.45151515151516664,-1.0757575757575903,0.6242424242424237,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,2,2025-07-17 15:56:54.262000+00:00,8.991,0.06263498920086392,D second,3,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,81.9,76.7,5.200000000000003,78.2,76.6,1.6000000000000085,-3.700000000000003,-0.10000000000000853,-3.5999999999999943,-0.06666666666666393,-0.15151515151515105,0.08484848484848712,-1.1000000000000034,-0.8000000000000076,-0.2999999999999958,-1.0333333333333394,-0.6484848484848565,-0.3848484848484829,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,3,2025-07-17 15:57:04.206000+00:00,9.054,0.08423326133909287,D second,4,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,78.4,75.8,2.6000000000000085,81.6,74.2,7.3999999999999915,3.1999999999999886,-1.5999999999999943,4.799999999999983,0.08484848484848341,-0.5090909090909036,0.593939393939387,-0.30000000000000365,-1.0164105992538865e-14,-0.2999999999999935,-0.38484848484848705,0.5090909090908934,-0.8939393939393805,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,4,2025-07-17 15:57:14.338000+00:00,9.037,0.10583153347732181,D second,4,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,80.9,74.6,6.300000000000011,82.4,76.4,6.0,1.5,1.8000000000000114,-0.30000000000001137,-0.2969696969696897,0.21818181818182092,-0.5151515151515107,0.7999999999999894,-0.30000000000001475,1.100000000000004,1.0969696969696792,-0.5181818181818356,1.6151515151515148,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,5,2025-07-17 15:57:24.246000+00:00,9.426,0.12742980561555076,D second,4,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,81.0,76.0,5.0,79.4,74.0,5.400000000000006,-1.5999999999999943,-2.0,0.4000000000000057,-0.46060606060606196,-0.27878787878788214,-0.18181818181817982,0.7000000000000026,0.5999999999999935,0.10000000000000908,1.1606060606060646,0.8787878787878757,0.28181818181818896,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,6,2025-07-17 15:57:34.572000+00:00,8.632,0.1511879049676026,D second,3,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,79.0,74.0,5.0,78.4,74.0,4.400000000000006,-0.5999999999999943,0.0,-0.5999999999999943,-0.21818181818181745,-0.09696969696969349,-0.12121212121212396,-0.10000000000000392,-6.496579164659306e-15,-0.09999999999999742,0.11818181818181353,0.09696969696968699,0.02121212121212654,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,7,2025-07-17 15:57:43.939000+00:00,9.355,0.17062634989200864,D second,4,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,78.0,73.3,4.700000000000003,78.8,72.4,6.3999999999999915,0.7999999999999972,-0.8999999999999915,1.6999999999999886,-0.1454545454545432,-0.12727272727272415,-0.01818181818181905,0.7999999999999929,0.29999999999999566,0.4999999999999973,0.9454545454545361,0.4272727272727198,0.5181818181818163,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,8,2025-07-17 15:57:54.488000+00:00,8.897,0.19222462203023757,D second,3,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,77.8,73.2,4.599999999999994,77.2,74.6,2.6000000000000085,-0.5999999999999943,1.3999999999999915,-1.9999999999999858,-0.29090909090908995,0.2787878787878805,-0.5696969696969705,0.7999999999999894,0.29999999999999477,0.4999999999999946,1.0909090909090793,0.021212121212114243,1.069696969696965,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,9,2025-07-17 15:58:04.270000+00:00,8.826,0.21382289416846653,D second,3,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,77.5,75.5,2.0,78.0,75.2,2.799999999999997,0.5,-0.29999999999999716,0.7999999999999972,0.0909090909090939,0.4181818181818185,-0.3272727272727246,0.9999999999999966,-0.8000000000000098,1.8000000000000065,0.9090909090909026,-1.2181818181818282,2.127272727272731,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,10,2025-07-17 15:58:14.095000+00:00,9.052,0.23542116630669546,D second,4,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,78.9,75.0,3.9000000000000057,78.0,75.0,3.0,-0.9000000000000057,0.0,-0.9000000000000057,0.369696969696973,-0.13333333333333075,0.5030303030303038,-0.3000000000000095,-5.152623147046091e-15,-0.3000000000000043,-0.6696969696969826,0.1333333333333256,-0.8030303030303081,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,11,2025-07-17 15:58:24.112000+00:00,9.802,0.2570194384449244,D second,4,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,78.4,74.2,4.200000000000003,79.6,72.8,6.799999999999997,1.1999999999999886,-1.4000000000000057,2.5999999999999943,0.14545454545454986,-0.3272727272727261,0.472727272727276,-0.3000000000000109,0.19999999999999038,-0.5000000000000013,-0.44545454545456076,0.5272727272727165,-0.9727272727272772,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,12,2025-07-17 15:58:34.736000+00:00,8.37,0.28077753779697623,D second,3,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,78.9,72.9,6.0,77.6,73.4,4.199999999999989,-1.3000000000000114,0.5,-1.8000000000000114,-0.1515151515151503,-0.12727272727272948,-0.024242424242420818,-1.3651679537037327e-14,0.49999999999999467,-0.5000000000000083,0.15151515151513664,0.6272727272727241,-0.4757575757575875,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,13,2025-07-17 15:58:43.935000+00:00,9.316,0.3002159827213823,D second,4,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,77.2,73.3,3.9000000000000057,82.0,74.2,7.799999999999997,4.799999999999997,0.9000000000000057,3.8999999999999915,-0.15757575757575373,0.27272727272727243,-0.4303030303030262,1.2999999999999805,0.1999999999999975,1.099999999999983,1.4575757575757342,-0.07272727272727492,1.5303030303030092,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,14,2025-07-17 15:58:54.666000+00:00,8.701,0.32397408207343414,D second,3,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,81.6,74.7,6.8999999999999915,78.2,74.0,4.200000000000003,-3.3999999999999915,-0.7000000000000028,-2.6999999999999886,-0.4242424242424216,0.054545454545455445,-0.47878787878787704,-0.20000000000000412,-6.496579164659306e-15,-0.19999999999999762,0.22424242424241747,-0.05454545454546194,0.2787878787878794,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,15,2025-07-17 15:59:04.144000+00:00,9.425,0.3434125269978402,D second,4,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,78.0,73.9,4.099999999999994,77.4,74.0,3.4000000000000057,-0.5999999999999943,0.09999999999999432,-0.6999999999999886,-0.20606060606060592,-0.030303030303031674,-0.17575757575757425,1.2999999999999894,-6.496579164659306e-15,1.2999999999999958,1.5060606060605952,0.030303030303025176,1.47575757575757,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,16,2025-07-17 15:59:14.433000+00:00,8.752,0.3650107991360691,D second,3,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,78.5,74.1,4.400000000000006,81.4,77.2,4.200000000000003,2.9000000000000057,3.1000000000000085,-0.20000000000000284,0.5030303030303035,0.0545454545454561,0.4484848484848474,-0.3000000000000129,0.4999999999999935,-0.8000000000000065,-0.8030303030303164,0.4454545454545374,-1.2484848484848539,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,17,2025-07-17 15:59:24.072000+00:00,9.125,0.38660907127429806,D second,4,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,80.7,77.4,3.299999999999997,79.6,75.0,4.599999999999994,-1.1000000000000085,-2.4000000000000057,1.2999999999999972,-0.24848484848484764,0.29090909090909295,-0.5393939393939406,-0.100000000000011,-0.2000000000000113,0.10000000000000031,0.14848484848483665,-0.4909090909091043,0.639393939393941,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,18,2025-07-17 15:59:34.233000+00:00,8.966,0.408207343412527,D second,3,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,79.1,75.3,3.799999999999997,77.4,77.0,0.4000000000000057,-1.6999999999999886,1.7000000000000028,-3.3999999999999915,-0.35757575757576054,0.1030303030303035,-0.460606060606064,0.8999999999999919,-4.168942602871812e-15,0.8999999999999961,1.2575757575757525,-0.10303030303030766,1.3606060606060602,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,19,2025-07-17 15:59:43.849000+00:00,9.588,0.4298056155507559,D second,4,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,78.8,77.2,1.5999999999999943,75.8,77.8,-2.0,-3.0,0.5999999999999943,-3.5999999999999943,0.46060606060606424,0.07272727272727697,0.38787878787878727,0.6999999999999912,0.19999999999999032,0.5000000000000009,0.23939393939392695,0.12727272727271335,0.11212121212121359,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,20,2025-07-17 15:59:54.360000+00:00,9.176,0.4514038876889849,D second,4,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,77.4,77.3,0.10000000000000853,78.8,75.2,3.5999999999999943,1.3999999999999915,-2.0999999999999943,3.499999999999986,0.49696969696969695,-0.12727272727272695,0.6242424242424239,0.19999999999999138,-0.2000000000000131,0.40000000000000446,-0.29696969696970554,-0.07272727272728616,-0.22424242424241939,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,21,2025-07-17 16:00:04.765000+00:00,9.008,0.47516198704103674,D second,4,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,78.7,75.1,3.6000000000000085,78.2,75.2,3.0,-0.5,0.10000000000000853,-0.6000000000000085,-0.10303030303029942,-0.006060606060606316,-0.0969696969696931,-0.20000000000000412,0.2999999999999913,-0.4999999999999954,-0.0969696969697047,0.3060606060605976,-0.4030303030303023,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,22,2025-07-17 16:00:14.719000+00:00,8.718,0.49676025917926564,D second,3,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,78.3,74.7,3.5999999999999943,81.0,75.6,5.400000000000006,2.700000000000003,0.8999999999999915,1.8000000000000114,0.018181818181817484,-0.018181818181817425,0.036363636363634905,0.09999999999999373,-4.571989068057074e-15,0.0999999999999983,0.08181818181817625,0.018181818181812852,0.06363636363636341,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,23,2025-07-17 16:00:24.709000+00:00,9.676,0.5183585313174947,D second,4,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,79.7,75.2,4.5,77.8,76.8,1.0,-1.9000000000000057,1.5999999999999943,-3.5,-0.5151515151515161,-0.09696969696969704,-0.4181818181818191,0.599999999999992,0.1999999999999953,0.3999999999999967,1.1151515151515081,0.29696969696969233,0.8181818181818158,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,24,2025-07-17 16:00:35.237000+00:00,8.188,0.5399568034557235,D second,3,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,78.3,76.7,1.5999999999999943,80.2,76.0,4.200000000000003,1.9000000000000057,-0.7000000000000028,2.6000000000000085,0.23636363636363722,0.15151515151515355,0.08484848484848367,0.1999999999999892,-5.198128715046503e-15,0.19999999999999438,-0.03636363636364803,-0.15151515151515874,0.1151515151515107,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,25,2025-07-17 16:00:44.216000+00:00,8.956,0.5593952483801296,D second,3,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,80.3,75.8,4.5,76.0,75.6,0.4000000000000057,-4.299999999999997,-0.20000000000000284,-4.099999999999994,0.12727272727272393,-0.18181818181817805,0.309090909090902,-0.7000000000000072,0.2999999999999914,-0.9999999999999986,-0.8272727272727312,0.48181818181816943,-1.3090909090909006,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,26,2025-07-17 16:00:53.920000+00:00,9.509,0.5809935205183585,D second,4,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,77.3,75.6,1.7000000000000028,77.8,74.8,3.0,0.5,-0.7999999999999972,1.2999999999999972,0.34545454545454707,0.0727272727272736,0.2727272727272735,0.19999999999999812,-0.10000000000001051,0.30000000000000865,-0.14545454545454894,-0.1727272727272841,0.027272727272735164,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,27,2025-07-17 16:01:04.408000+00:00,8.986,0.6025917926565875,D second,3,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,79.7,75.4,4.299999999999997,79.4,74.4,5.0,-0.29999999999999716,-1.0,0.7000000000000028,0.6000000000000013,0.24242424242424382,0.3575757575757575,-0.3000000000000072,-0.7000000000000028,0.39999999999999564,-0.9000000000000086,-0.9424242424242466,0.042424242424238034,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,28,2025-07-17 16:01:14.225000+00:00,9.062,0.6241900647948164,D second,4,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,80.6,74.8,5.799999999999997,76.8,75.6,1.2000000000000028,-3.799999999999997,0.7999999999999972,-4.599999999999994,0.3757575757575782,-0.13333333333332953,0.5090909090909077,-1.0000000000000069,-0.3000000000000057,-0.7000000000000012,-1.375757575757585,-0.16666666666667618,-1.209090909090909,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,29,2025-07-17 16:01:24.738000+00:00,9.2,0.6479481641468683,D second,4,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,75.5,75.2,0.29999999999999716,77.8,74.8,3.0,2.299999999999997,-0.4000000000000057,2.700000000000003,-0.16363636363636389,2.4393067010966228e-15,-0.16363636363636633,0.0999999999999943,-0.8000000000000124,0.9000000000000067,0.2636363636363582,-0.8000000000000148,1.063636363636373,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,30,2025-07-17 16:01:34.706000+00:00,8.712,0.6695464362850972,D second,3,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,77.9,74.1,3.8000000000000114,79.4,73.6,5.800000000000011,1.5,-0.5,2.0,0.04242424242424382,-0.45454545454545553,0.49696969696969934,0.2999999999999943,-4.035826062758193e-15,0.2999999999999984,0.2575757575757505,0.4545454545454515,-0.19696969696970096,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,31,2025-07-17 16:01:44.315000+00:00,8.853,0.6889848812095032,D second,3,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,78.8,73.2,5.599999999999994,81.0,75.0,6.0,2.200000000000003,1.7999999999999972,0.4000000000000057,-0.036363636363636355,-0.0484848484848502,0.012121212121213844,0.5999999999999837,-5.152623147046091e-15,0.5999999999999888,0.63636363636362,0.04848484848484504,0.587878787878775,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,32,2025-07-17 16:01:53.810000+00:00,9.443,0.7105831533477321,D second,4,4,0,0,0,0,0.0,0.0,0.0,1,0,1,3.0,0.0,3.0,81.0,74.6,6.400000000000006,81.8,74.8,7.0,0.7999999999999972,0.20000000000000284,0.5999999999999943,0.07272727272727358,-0.03636363636363723,0.10909090909091082,-0.20000000000001047,-0.20000000000000062,-9.853229343548264e-15,-0.27272727272728403,-0.16363636363636339,-0.10909090909092065,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,33,2025-07-17 16:02:04.092000+00:00,9.115,0.7321814254859611,D second,4,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,81.1,73.5,7.599999999999994,79.4,75.2,4.200000000000003,-1.6999999999999886,1.7000000000000028,-3.3999999999999915,-0.2969696969696967,-0.44242424242423806,0.14545454545454134,0.2999999999999943,0.2999999999999913,3.0531133177191805e-15,0.596969696969691,0.7424242424242293,-0.1454545454545383,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,34,2025-07-17 16:02:15.101000+00:00,8.851,0.755939524838013,D second,3,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,80.4,74.0,6.400000000000006,80.0,73.0,7.0,-0.4000000000000057,-1.0,0.5999999999999943,0.3272727272727265,-0.36363636363636404,0.6909090909090905,-0.10000000000000048,-1.1640144055955422e-14,-0.09999999999998883,-0.42727272727272697,0.3636363636363524,-0.7909090909090793,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,35,2025-07-17 16:02:24.670000+00:00,9.358,0.7775377969762419,D second,4,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,81.9,72.8,9.100000000000009,79.8,72.2,7.599999999999994,-2.1000000000000085,-0.5999999999999943,-1.5000000000000142,0.4787878787878793,-0.09696969696969575,0.575757575757575,0.0999999999999904,0.19999999999999363,-0.10000000000000323,-0.3787878787878889,0.2969696969696894,-0.6757575757575782,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,36,2025-07-17 16:02:34.798000+00:00,8.484,0.7991360691144709,D second,3,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,80.2,73.0,7.200000000000003,78.4,72.2,6.200000000000003,-1.7999999999999972,-0.7999999999999972,-1.0,0.13333333333333527,0.3272727272727269,-0.1939393939393916,-0.6000000000000061,-0.20000000000000615,-0.3999999999999999,-0.7333333333333414,-0.527272727272733,-0.2060606060606084,0.0,0.0,0.0,1.0,1.0,0.0
0A08,P2,37,2025-07-17 16:02:44.022000+00:00,9.395,0.8185745140388769,D second,4,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,77.5,73.1,4.400000000000006,73.8,74.4,-0.6000000000000085,-3.700000000000003,1.3000000000000114,-5.000000000000014,-0.5878787878787849,0.16363636363636525,-0.7515151515151501,-1.1000000000000114,-0.10000000000000395,-1.0000000000000075,-0.5121212121212265,-0.2636363636363692,-0.2484848484848573,0.0,0.0,0.0,1.0,1.0,0.0
